CO_AREA;CostCenter;ProfitCenter;Cost Element;Version;Value type;Currency Type;Valuation view;Functional Area;Fiscal Year;Fiscal Year Variant;Currency;Unit of Measure;;Quantity
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0062009;K4;EUR;M2;1.913,88;38902,1
0200;1001002220;28160111;1631110000;000;010;00;000;4000;0062010;K4;EUR;M2;2.763,59;38929,35
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0062010;K4;EUR;M2;2.826,19;38956,6
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0062010;K4;EUR;M2;2.888,79;38983,85
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0062010;K4;EUR;M2;2.951,38;39011,1
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0062010;K4;EUR;M2;3.013,98;39038,35
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0062010;K4;EUR;M2;3.076,58;39065,6
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0062010;K4;EUR;M2;3.139,18;39092,85
0200;1001002220;28160111;5732105000;000;010;00;000;4000;0062010;K4;EUR;M2;3.201,78;39120,1
0200;1001002220;28160111;2739401000;000;010;00;000;4000;0062010;K4;EUR;M2;3.264,37;39147,35
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0062010;K4;EUR;M2;3.326,97;39174,6
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0062010;K4;EUR;M2;3.389,57;39201,85
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0062010;K4;EUR;M2;3.452,17;39229,1
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0062010;K4;EUR;M2;3.514,77;39256,35
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0062010;K4;EUR;M2;3.577,36;39283,6
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0062010;K4;EUR;M2;3.639,96;39310,85
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0062010;K4;EUR;M2;3.702,56;39338,1
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0062010;K4;EUR;M2;3.765,16;39365,35
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0062010;K4;EUR;M2;3.827,75;39392,6
0200;1001002220;28160111;1631110000;000;010;00;000;4000;0062011;K4;EUR;M2;4.145,38;39419,85
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0062011;K4;EUR;M2;4.239,28;39447,1
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0062011;K4;EUR;M2;4.333,18;39474,35
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0062011;K4;EUR;M2;4.427,08;39501,6
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0062011;K4;EUR;M2;4.520,97;39528,85
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0062011;K4;EUR;M2;4.614,87;39556,1
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0062011;K4;EUR;M2;4.708,77;39583,35
0200;1001002220;28160111;5732105000;000;010;00;000;4000;0062011;K4;EUR;M2;4.802,66;39610,6
0200;1001002220;28160111;2739401000;000;010;00;000;4000;0062011;K4;EUR;M2;4.896,56;39637,85
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0062011;K4;EUR;M2;4.990,46;39665,1
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0062011;K4;EUR;M2;5.084,35;39692,35
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0062011;K4;EUR;M2;5.178,25;39719,6
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0062011;K4;EUR;M2;5.272,15;39746,85
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0062011;K4;EUR;M2;5.366,04;39774,1
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0062011;K4;EUR;M2;5.459,94;39801,35
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0062011;K4;EUR;M2;5.553,84;39828,6
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0062011;K4;EUR;M2;5.647,74;39855,85
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0062011;K4;EUR;M2;5.741,63;39883,1
0200;1001002220;28160111;1631110000;000;010;00;000;4000;0062011;K4;EUR;M2;690,90;39910,35
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0062011;K4;EUR;M2;706,55;39937,6
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0062011;K4;EUR;M2;722,20;39964,85
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0062011;K4;EUR;M2;737,85;39992,1
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0062011;K4;EUR;M2;753,50;40019,35
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0062011;K4;EUR;M2;769,14;40046,6
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0062011;K4;EUR;M2;784,79;40073,85
0200;1001002220;28160111;5732105000;000;010;00;000;4000;0062011;K4;EUR;M2;800,44;40101,1
0200;1001002220;28160111;2739401000;000;010;00;000;4000;0062011;K4;EUR;M2;816,09;40128,35
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0062011;K4;EUR;M2;831,74;40155,6
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0062011;K4;EUR;M2;847,39;40182,85
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0062011;K4;EUR;M2;863,04;40210,1
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0062011;K4;EUR;M2;878,69;40237,35
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0062011;K4;EUR;M2;894,34;40264,6
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0062011;K4;EUR;M2;909,99;40291,85
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0062011;K4;EUR;M2;925,64;40319,1
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0062011;K4;EUR;M2;941,29;40346,35
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0062011;K4;EUR;M2;956,94;40373,6
0200;1001002220;28160111;1631110000;000;010;00;000;4000;0072008;K4;EUR;M2;690,90;40400,85
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0072008;K4;EUR;M2;706,55;40428,1
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0072008;K4;EUR;M2;722,20;40455,35
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0072008;K4;EUR;M2;737,85;40482,6
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0072008;K4;EUR;M2;753,50;40509,85
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0072008;K4;EUR;M2;769,14;40537,1
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0072008;K4;EUR;M2;784,79;40564,35
0200;1001002220;28160111;5732105000;000;010;00;000;4000;0072008;K4;EUR;M2;800,44;40591,6
0200;1001002220;28160111;2739401000;000;010;00;000;4000;0072008;K4;EUR;M2;816,09;40618,85
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0072008;K4;EUR;M2;831,74;40646,1
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0072008;K4;EUR;M2;847,39;40673,35
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0072008;K4;EUR;M2;863,04;40700,6
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0072008;K4;EUR;M2;878,69;40727,85
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0072008;K4;EUR;M2;894,34;40755,1
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0072008;K4;EUR;M2;909,99;40782,35
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0072008;K4;EUR;M2;925,64;40809,6
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0072008;K4;EUR;M2;941,29;40836,85
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0072008;K4;EUR;M2;956,94;40864,1
0200;1001002220;28160111;1631110000;000;010;00;000;4000;0072009;K4;EUR;M2;1.381,79;40891,35
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0072009;K4;EUR;M2;1.413,09;40918,6
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0072009;K4;EUR;M2;1.444,39;40945,85
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0072009;K4;EUR;M2;1.475,69;40973,1
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0072009;K4;EUR;M2;1.506,99;41000,35
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0072009;K4;EUR;M2;1.538,29;41027,6
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0072009;K4;EUR;M2;1.569,59;41054,85
0200;1001002220;28160111;5732105000;000;010;00;000;4000;0072009;K4;EUR;M2;1.600,89;41082,1
0200;1001002220;28160111;2739401000;000;010;00;000;4000;0072009;K4;EUR;M2;1.632,19;41109,35
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0072009;K4;EUR;M2;1.663,49;41136,6
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0072009;K4;EUR;M2;1.694,78;41163,85
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0072009;K4;EUR;M2;1.726,08;41191,1
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0072009;K4;EUR;M2;1.757,38;41218,35
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0072009;K4;EUR;M2;1.788,68;41245,6
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0072009;K4;EUR;M2;1.819,98;41272,85
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0072009;K4;EUR;M2;1.851,28;41300,1
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0072009;K4;EUR;M2;1.882,58;41327,35
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0072009;K4;EUR;M2;1.913,88;41354,6
0200;1001002220;28160111;1631110000;000;010;00;000;4000;0072010;K4;EUR;M2;2.763,59;41381,85
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0072010;K4;EUR;M2;2.826,19;41409,1
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0072010;K4;EUR;M2;2.888,79;41436,35
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0072010;K4;EUR;M2;2.951,38;41463,6
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0072010;K4;EUR;M2;3.013,98;41490,85
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0072010;K4;EUR;M2;3.076,58;41518,1
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0072010;K4;EUR;M2;3.139,18;41545,35
0200;1001002220;28160111;5732105000;000;010;00;000;4000;0072010;K4;EUR;M2;3.201,78;41572,6
0200;1001002220;28160111;2739401000;000;010;00;000;4000;0072010;K4;EUR;M2;3.264,37;41599,85
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0072010;K4;EUR;M2;3.326,97;41627,1
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0072010;K4;EUR;M2;3.389,57;41654,35
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0072010;K4;EUR;M2;3.452,17;41681,6
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0072010;K4;EUR;M2;3.514,77;41708,85
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0072010;K4;EUR;M2;3.577,36;41736,1
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0072010;K4;EUR;M2;3.639,96;41763,35
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0072010;K4;EUR;M2;3.702,56;41790,6
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0072010;K4;EUR;M2;3.765,16;41817,85
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0072010;K4;EUR;M2;3.827,75;41845,1
0200;1001002220;28160111;1631110000;000;010;00;000;4000;0072011;K4;EUR;M2;4.145,38;41872,35
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0072011;K4;EUR;M2;4.239,28;41899,6
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0072011;K4;EUR;M2;4.333,18;41926,85
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0072011;K4;EUR;M2;4.427,08;41954,1
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0072011;K4;EUR;M2;4.520,97;41981,35
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0072011;K4;EUR;M2;4.614,87;42008,6
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0072011;K4;EUR;M2;4.708,77;42035,85
0200;1001002220;28160111;5732105000;000;010;00;000;4000;0072011;K4;EUR;M2;4.802,66;42063,1
0200;1001002220;28160111;2739401000;000;010;00;000;4000;0072011;K4;EUR;M2;4.896,56;42090,35
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0072011;K4;EUR;M2;4.990,46;42117,6
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0072011;K4;EUR;M2;5.084,35;42144,85
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0072011;K4;EUR;M2;5.178,25;42172,1
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0072011;K4;EUR;M2;5.272,15;42199,35
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0072011;K4;EUR;M2;5.366,04;42226,6
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0072011;K4;EUR;M2;5.459,94;42253,85
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0072011;K4;EUR;M2;5.553,84;42281,1
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0072011;K4;EUR;M2;5.647,74;42308,35
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0072011;K4;EUR;M2;5.741,63;42335,6
0200;1001002220;28160111;1631110000;000;010;00;000;4000;0072011;K4;EUR;M2;690,90;42362,85
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0072011;K4;EUR;M2;706,55;42390,1
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0072011;K4;EUR;M2;722,20;42417,35
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0072011;K4;EUR;M2;737,85;42444,6
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0072011;K4;EUR;M2;753,50;42471,85
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0072011;K4;EUR;M2;769,14;42499,1
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0072011;K4;EUR;M2;784,79;42526,35
0200;1001002220;28160111;5732105000;000;010;00;000;4000;0072011;K4;EUR;M2;800,44;42553,6
0200;1001002220;28160111;2739401000;000;010;00;000;4000;0072011;K4;EUR;M2;816,09;42580,85
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0072011;K4;EUR;M2;831,74;42608,1
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0072011;K4;EUR;M2;847,39;42635,35
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0072011;K4;EUR;M2;863,04;42662,6
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0072011;K4;EUR;M2;878,69;42689,85
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0072011;K4;EUR;M2;894,34;42717,1
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0072011;K4;EUR;M2;909,99;42744,35
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0072011;K4;EUR;M2;925,64;42771,6
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0072011;K4;EUR;M2;941,29;42798,85
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0072011;K4;EUR;M2;956,94;42826,1
0200;1001002220;28160111;1631110000;000;010;00;000;4000;0082008;K4;EUR;M2;690,90;42853,35
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0082008;K4;EUR;M2;706,55;42880,6
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0082008;K4;EUR;M2;722,20;42907,85
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0082008;K4;EUR;M2;737,85;42935,1
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0082008;K4;EUR;M2;753,50;42962,35
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0082008;K4;EUR;M2;769,14;42989,6
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0082008;K4;EUR;M2;784,79;43016,85
0200;1001002220;28160111;5732105000;000;010;00;000;4000;0082008;K4;EUR;M2;800,44;43044,1
0200;1001002220;28160111;2739401000;000;010;00;000;4000;0082008;K4;EUR;M2;816,09;43071,35
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0082008;K4;EUR;M2;831,74;43098,6
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0082008;K4;EUR;M2;847,39;43125,85
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0082008;K4;EUR;M2;863,04;43153,1
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0082008;K4;EUR;M2;878,69;43180,35
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0082008;K4;EUR;M2;894,34;43207,6
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0082008;K4;EUR;M2;909,99;43234,85
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0082008;K4;EUR;M2;925,64;43262,1
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0082008;K4;EUR;M2;941,29;43289,35
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0082008;K4;EUR;M2;956,94;43316,6
0200;1001002220;28160111;1631110000;000;010;00;000;4000;0082009;K4;EUR;M2;1.381,79;43343,85
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0082009;K4;EUR;M2;1.413,09;43371,1
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0082009;K4;EUR;M2;1.444,39;43398,35
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0082009;K4;EUR;M2;1.475,69;43425,6
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0082009;K4;EUR;M2;1.506,99;43452,85
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0082009;K4;EUR;M2;1.538,29;43480,1
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0082009;K4;EUR;M2;1.569,59;43507,35
0200;1001002220;28160111;5732105000;000;010;00;000;4000;0082009;K4;EUR;M2;1.600,89;43534,6
0200;1001002220;28160111;2739401000;000;010;00;000;4000;0082009;K4;EUR;M2;1.632,19;43561,85
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0082009;K4;EUR;M2;1.663,49;43589,1
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0082009;K4;EUR;M2;1.694,78;43616,35
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0082009;K4;EUR;M2;1.726,08;43643,6
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0082009;K4;EUR;M2;1.757,38;43670,85
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0082009;K4;EUR;M2;1.788,68;43698,1
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0082009;K4;EUR;M2;1.819,98;43725,35
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0082009;K4;EUR;M2;1.851,28;43752,6
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0082009;K4;EUR;M2;1.882,58;43779,85
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0082009;K4;EUR;M2;1.913,88;43807,1
0200;1001002220;28160111;1631110000;000;010;00;000;4000;0082010;K4;EUR;M2;2.763,59;43834,35
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0082010;K4;EUR;M2;2.826,19;43861,6
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0082010;K4;EUR;M2;2.888,79;43888,85
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0082010;K4;EUR;M2;2.951,38;43916,1
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0082010;K4;EUR;M2;3.013,98;43943,35
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0082010;K4;EUR;M2;3.076,58;43970,6
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0082010;K4;EUR;M2;3.139,18;43997,85
0200;1001002220;28160111;5732105000;000;010;00;000;4000;0082010;K4;EUR;M2;3.201,78;44025,1
0200;1001002220;28160111;2739401000;000;010;00;000;4000;0082010;K4;EUR;M2;3.264,37;44052,35
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0082010;K4;EUR;M2;3.326,97;44079,6
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0082010;K4;EUR;M2;3.389,57;44106,85
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0082010;K4;EUR;M2;3.452,17;44134,1
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0082010;K4;EUR;M2;3.514,77;44161,35
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0082010;K4;EUR;M2;3.577,36;44188,6
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0082010;K4;EUR;M2;3.639,96;44215,85
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0082010;K4;EUR;M2;3.702,56;44243,1
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0082010;K4;EUR;M2;3.765,16;44270,35
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0082010;K4;EUR;M2;3.827,75;44297,6
0200;1001002220;28160111;1631110000;000;010;00;000;4000;0082011;K4;EUR;M2;4.145,38;44324,85
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0082011;K4;EUR;M2;4.239,28;44352,1
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0082011;K4;EUR;M2;4.333,18;44379,35
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0082011;K4;EUR;M2;4.427,08;44406,6
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0082011;K4;EUR;M2;4.520,97;44433,85
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0082011;K4;EUR;M2;4.614,87;44461,1
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0082011;K4;EUR;M2;4.708,77;44488,35
0200;1001002220;28160111;5732105000;000;010;00;000;4000;0082011;K4;EUR;M2;4.802,66;44515,6
0200;1001002220;28160111;2739401000;000;010;00;000;4000;0082011;K4;EUR;M2;4.896,56;44542,85
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0082011;K4;EUR;M2;4.990,46;44570,1
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0082011;K4;EUR;M2;5.084,35;44597,35
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0082011;K4;EUR;M2;5.178,25;44624,6
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0082011;K4;EUR;M2;5.272,15;44651,85
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0082011;K4;EUR;M2;5.366,04;44679,1
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0082011;K4;EUR;M2;5.459,94;44706,35
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0082011;K4;EUR;M2;5.553,84;44733,6
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0082011;K4;EUR;M2;5.647,74;44760,85
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0082011;K4;EUR;M2;5.741,63;44788,1
0200;1001002220;28160111;1631110000;000;010;00;000;4000;0082011;K4;EUR;M2;690,90;44815,35
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0082011;K4;EUR;M2;706,55;44842,6
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0082011;K4;EUR;M2;722,20;44869,85
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0082011;K4;EUR;M2;737,85;44897,1
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0082011;K4;EUR;M2;753,50;44924,35
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0082011;K4;EUR;M2;769,14;44951,6
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0082011;K4;EUR;M2;784,79;44978,85
0200;1001002220;28160111;5732105000;000;010;00;000;4000;0082011;K4;EUR;M2;800,44;45006,1
0200;1001002220;28160111;2739401000;000;010;00;000;4000;0082011;K4;EUR;M2;816,09;45033,35
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0082011;K4;EUR;M2;831,74;45060,6
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0082011;K4;EUR;M2;847,39;45087,85
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0082011;K4;EUR;M2;863,04;45115,1
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0082011;K4;EUR;M2;878,69;45142,35
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0082011;K4;EUR;M2;894,34;45169,6
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0082011;K4;EUR;M2;909,99;45196,85
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0082011;K4;EUR;M2;925,64;45224,1
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0082011;K4;EUR;M2;941,29;45251,35
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0082011;K4;EUR;M2;956,94;45278,6
0200;1001002220;28160111;1631110000;000;010;00;000;4000;0092008;K4;EUR;M2;690,90;45305,85
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0092008;K4;EUR;M2;706,55;45333,1
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0092008;K4;EUR;M2;722,20;45360,35
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0092008;K4;EUR;M2;737,85;45387,6
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0092008;K4;EUR;M2;753,50;45414,85
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0092008;K4;EUR;M2;769,14;45442,1
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0092008;K4;EUR;M2;784,79;45469,35
0200;1001002220;28160111;5732105000;000;010;00;000;4000;0092008;K4;EUR;M2;800,44;45496,6
0200;1001002220;28160111;2739401000;000;010;00;000;4000;0092008;K4;EUR;M2;816,09;45523,85
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0092008;K4;EUR;M2;831,74;45551,1
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0092008;K4;EUR;M2;847,39;45578,35
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0092008;K4;EUR;M2;863,04;45605,6
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0092008;K4;EUR;M2;878,69;45632,85
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0092008;K4;EUR;M2;894,34;45660,1
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0092008;K4;EUR;M2;909,99;45687,35
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0092008;K4;EUR;M2;925,64;45714,6
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0092008;K4;EUR;M2;941,29;45741,85
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0092008;K4;EUR;M2;956,94;45769,1
0200;1001002220;28160111;1631110000;000;010;00;000;4000;0092009;K4;EUR;M2;1.381,79;45796,35
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0092009;K4;EUR;M2;1.413,09;45823,6
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0092009;K4;EUR;M2;1.444,39;45850,85
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0092009;K4;EUR;M2;1.475,69;45878,1
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0092009;K4;EUR;M2;1.506,99;45905,35
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0092009;K4;EUR;M2;1.538,29;45932,6
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0092009;K4;EUR;M2;1.569,59;45959,85
0200;1001002220;28160111;5732105000;000;010;00;000;4000;0092009;K4;EUR;M2;1.600,89;45987,1
0200;1001002220;28160111;2739401000;000;010;00;000;4000;0092009;K4;EUR;M2;1.632,19;46014,35
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0092009;K4;EUR;M2;1.663,49;46041,6
0200;1001002220;28160111;9900000002;000;010;00;000;4000;0092009;K4;EUR;M2;1.694,78;46068,85
0200;1001002220;28160111;9900000003;000;010;00;000;4000;0092009;K4;EUR;M2;1.726,08;46096,1
0200;1001002220;28160111;9900000001;000;010;00;000;4000;0092009;K4;EUR;M2;1.757,38;46123,35
